Mile,Minute,Runners
7,336,0
8,336,0
9,336,0
10,336,0
11,336,0
12,336,0
13,336,40
14,336,120
15,336,400
16,336,680
17,336,920
18,336,1560
19,336,2160
20,336,3120
21,336,2720
22,336,3480
23,336,3640
24,336,3120
25,336,3120
0,338,0
1,338,0
2,338,0
3,338,0
4,338,0
5,338,0
6,338,0
7,338,0
8,338,0
9,338,0
10,338,0
11,338,0
12,338,0
13,338,40
14,338,120
15,338,240
16,338,840
17,338,800
18,338,1360
19,338,2000
20,338,3200
21,338,2760
22,338,3280
23,338,3880
24,338,2800
25,338,3400
0,340,0
1,340,0
2,340,0
3,340,0
4,340,0
5,340,0
6,340,0
7,340,0
8,340,0
9,340,0
10,340,0
11,340,0
12,340,0
13,340,40
14,340,120
15,340,240
16,340,800
17,340,720
18,340,1360
19,340,1880
20,340,3000
21,340,2880
22,340,3280
23,340,3800
24,340,2560
25,340,3680
0,342,0
1,342,0
2,342,0
3,342,0
4,342,0
5,342,0
6,342,0
7,342,0
8,342,0
9,342,0
10,342,0
11,342,0
12,342,0
13,342,40
14,342,120
15,342,120
16,342,840
17,342,720
18,342,1360
19,342,1640
20,342,2920
21,342,3120
22,342,3000
23,342,3680
24,342,2960
25,342,3280
0,344,0
1,344,0
2,344,0
3,344,0
4,344,0
5,344,0
6,344,0
7,344,0
8,344,0
9,344,0
10,344,0
11,344,0
12,344,0
13,344,40
14,344,80
15,344,160
16,344,640
17,344,720
18,344,1280
19,344,1680
20,344,2760
21,344,2920
22,344,3120
23,344,3480
24,344,3080
25,344,3320
0,346,0
1,346,0
2,346,0
3,346,0
4,346,0
5,346,0
6,346,0
7,346,0
8,346,0
9,346,0
10,346,0
11,346,0
12,346,0
13,346,40
14,346,40
15,346,200
16,346,560
17,346,760
18,346,1080
19,346,1800
20,346,2720
21,346,2600
22,346,3160
23,346,3240
24,346,3480
25,346,3120
0,348,0
1,348,0
2,348,0
3,348,0
4,348,0
5,348,0
6,348,0
7,348,0
8,348,0
9,348,0
10,348,0
11,348,0
12,348,0
13,348,40
14,348,0
15,348,160
16,348,640
17,348,680
18,348,1120
19,348,1720
20,348,2400
21,348,2680
22,348,2960
23,348,3560
24,348,3120
25,348,3320
0,350,0
1,350,0
2,350,0
3,350,0
4,350,0
5,350,0
6,350,0
7,350,0
8,350,0
9,350,0
10,350,0
11,350,0
12,350,0
13,350,40
14,350,0
15,350,160
16,350,560
17,350,680
18,350,960
19,350,1680
20,350,2280
21,350,2800
22,350,2840
23,350,3320
24,350,3520
25,350,3080
0,352,0
1,352,0
2,352,0
3,352,0
4,352,0
5,352,0
6,352,0
7,352,0
8,352,0
9,352,0
10,352,0
11,352,0
12,352,0
13,352,40
14,352,0
15,352,160
16,352,480
17,352,680
18,352,960
19,352,1480
20,352,2240
21,352,3000
22,352,2440
23,352,3320
24,352,3760
25,352,2840
0,354,0
1,354,0
2,354,0
3,354,0
4,354,0
5,354,0
6,354,0
7,354,0
8,354,0
9,354,0
10,354,0
11,354,0
12,354,0
13,354,40
14,354,0
15,354,120
16,354,400
17,354,760
18,354,920
19,354,1320
20,354,1920
21,354,3120
22,354,2680
23,354,3200
24,354,3720
25,354,2600
0,356,0
1,356,0
2,356,0
3,356,0
4,356,0
5,356,0
6,356,0
7,356,0
8,356,0
9,356,0
10,356,0
11,356,0
12,356,0
13,356,40
14,356,0
15,356,120
16,356,400
17,356,680
18,356,800
19,356,1360
20,356,1880
21,356,2880
22,356,2920
23,356,3000
24,356,3560
25,356,2880
0,358,0
1,358,0
2,358,0
3,358,0
4,358,0
5,358,0
6,358,0
7,358,0
8,358,0
9,358,0
10,358,0
11,358,0
12,358,0
13,358,0
14,358,40
15,358,120
16,358,280
17,358,800
18,358,720
19,358,1280
20,358,1720
21,358,2920
22,358,2960
23,358,2880
24,358,3280
25,358,3000
0,360,0
1,360,0
2,360,0
3,360,0
4,360,0
5,360,0
6,360,0
7,360,0
8,360,0
9,360,0
10,360,0
11,360,0
12,360,0
13,360,0
14,360,40
15,360,120
16,360,240
17,360,800
18,360,640
19,360,1320
20,360,1560
21,360,2760
22,360,2720
23,360,3040
24,360,3280
25,360,3160
0,362,0
1,362,0
2,362,0
3,362,0
4,362,0
5,362,0
6,362,0
7,362,0
8,362,0
9,362,0
10,362,0
11,362,0
12,362,0
13,362,0
14,362,40
15,362,120
16,362,160
17,362,720
18,362,640
19,362,1240
20,362,1640
21,362,2720
22,362,2560
23,362,2960
24,362,3240
25,362,3120
0,364,0
1,364,0
2,364,0
3,364,0
4,364,0
5,364,0
6,364,0
7,364,0
8,364,0
9,364,0
10,364,0
11,364,0
12,364,0
13,364,0
14,364,40
15,364,120
16,364,120
17,364,640
18,364,720
19,364,1040
20,364,1680
21,364,2480
22,364,2680
23,364,2840
24,364,3200
25,364,3400
0,366,0
1,366,0
2,366,0
3,366,0
4,366,0
5,366,0
6,366,0
7,366,0
8,366,0
9,366,0
10,366,0
11,366,0
12,366,0
13,366,0
14,366,40
15,366,80
16,366,160
17,366,560
18,366,720
19,366,1080
20,366,1640
21,366,2160
22,366,2760
23,366,2720
24,366,3160
25,366,3600
0,368,0
1,368,0
2,368,0
3,368,0
4,368,0
5,368,0
6,368,0
7,368,0
8,368,0
9,368,0
10,368,0
11,368,0
12,368,0
13,368,0
14,368,40
15,368,40
16,368,200
17,368,560
18,368,680
19,368,960
20,368,1560
21,368,2000
22,368,3000
23,368,2400
24,368,3200
25,368,3680
0,370,0
1,370,0
2,370,0
3,370,0
4,370,0
5,370,0
6,370,0
7,370,0
8,370,0
9,370,0
10,370,0
11,370,0
12,370,0
13,370,0
14,370,40
15,370,0
16,370,160
17,370,560
18,370,640
19,370,920
20,370,1480
21,370,2080
22,370,2800
23,370,2600
24,370,3120
25,370,3480
0,372,0
1,372,0
2,372,0
3,372,0
4,372,0
5,372,0
6,372,0
7,372,0
8,372,0
9,372,0
10,372,0
11,372,0
12,372,0
13,372,0
14,372,40
15,372,0
16,372,160
17,372,480
18,372,680
19,372,920
20,372,1240
21,372,1800
22,372,3000
23,372,2760
24,372,2880
25,372,3280
0,374,0
1,374,0
2,374,0
3,374,0
4,374,0
5,374,0
6,374,0
7,374,0
8,374,0
9,374,0
10,374,0
11,374,0
12,374,0
13,374,0
14,374,40
15,374,0
16,374,160
17,374,400
18,374,680
19,374,880
20,374,1240
21,374,1720
22,374,2840
23,374,2880
24,374,2840
25,374,3200
0,376,0
1,376,0
2,376,0
3,376,0
4,376,0
5,376,0
6,376,0
7,376,0
8,376,0
9,376,0
10,376,0
11,376,0
12,376,0
13,376,0
14,376,40
15,376,0
16,376,120
17,376,400
18,376,680
19,376,800
20,376,1240
21,376,1600
22,376,2800
23,376,2560
24,376,3000
25,376,2960
0,378,0
1,378,0
2,378,0
3,378,0
4,378,0
5,378,0
6,378,0
7,378,0
8,378,0
9,378,0
10,378,0
11,378,0
12,378,0
13,378,0
14,378,40
15,378,0
16,378,120
17,378,320
18,378,760
19,378,680
20,378,1240
21,378,1440
22,378,2760
23,378,2480
24,378,2880
25,378,3000
0,380,0
1,380,0
2,380,0
3,380,0
4,380,0
5,380,0
6,380,0
7,380,0
8,380,0
9,380,0
10,380,0
11,380,0
12,380,0
13,380,0
14,380,40
15,380,0
16,380,120
17,380,240
18,380,800
19,380,600
20,380,1160
21,380,1560
22,380,2520
23,380,2480
24,380,2880
25,380,3040
0,382,0
1,382,0
2,382,0
3,382,0
4,382,0
5,382,0
6,382,0
7,382,0
8,382,0
9,382,0
10,382,0
11,382,0
12,382,0
13,382,0
14,382,40
15,382,0
16,382,120
17,382,240
18,382,640
19,382,600
20,382,1080
21,382,1640
22,382,2280
23,382,2560
24,382,2720
25,382,3000
0,384,0
1,384,0
2,384,0
3,384,0
4,384,0
5,384,0
6,384,0
7,384,0
8,384,0
9,384,0
10,384,0
11,384,0
12,384,0
13,384,0
14,384,0
15,384,40
16,384,120
17,384,120
18,384,640
19,384,680
20,384,1080
21,384,1600
22,384,2080
23,384,2680
24,384,2440
25,384,3160
0,386,0
1,386,0
2,386,0
3,386,0
4,386,0
5,386,0
6,386,0
7,386,0
8,386,0
9,386,0
10,386,0
11,386,0
12,386,0
13,386,0
14,386,0
15,386,40
16,386,120
17,386,120
18,386,560
19,386,680
20,386,1080
21,386,1440
22,386,2000
23,386,2760
24,386,2440
25,386,3040
0,388,0
1,388,0
2,388,0
3,388,0
4,388,0
5,388,0
6,388,0
7,388,0
8,388,0
9,388,0
10,388,0
11,388,0
12,388,0
13,388,0
14,388,0
15,388,40
16,388,120
17,388,120
18,388,560
19,388,680
20,388,920
21,388,1440
22,388,1880
23,388,2640
24,388,2680
25,388,2760
0,390,0
1,390,0
2,390,0
3,390,0
4,390,0
5,390,0
6,390,0
7,390,0
8,390,0
9,390,0
10,390,0
11,390,0
12,390,0
13,390,0
14,390,0
15,390,40
16,390,80
17,390,160
18,390,480
19,390,640
20,390,920
21,390,1240
22,390,1760
23,390,2760
24,390,2760
25,390,2800
0,392,0
1,392,0
2,392,0
3,392,0
4,392,0
5,392,0
6,392,0
7,392,0
8,392,0
9,392,0
10,392,0
11,392,0
12,392,0
13,392,0
14,392,0
15,392,40
16,392,0
17,392,160
18,392,480
19,392,680
20,392,840
21,392,1240
22,392,1600
23,392,2720
24,392,2560
25,392,2920
0,394,0
1,394,0
2,394,0
3,394,0
4,394,0
5,394,0
6,394,0
7,394,0
8,394,0
9,394,0
10,394,0
11,394,0
12,394,0
13,394,0
14,394,0
15,394,40
16,394,0
17,394,160
18,394,480
19,394,600
20,394,760
21,394,1240
22,394,1480
23,394,2680
24,394,2520
25,394,2680
0,396,0
1,396,0
2,396,0
3,396,0
4,396,0
5,396,0
6,396,0
7,396,0
8,396,0
9,396,0
10,396,0
11,396,0
12,396,0
13,396,0
14,396,0
15,396,40
16,396,0
17,396,160
18,396,360
19,396,680
20,396,720
21,396,1200
22,396,1440
23,396,2600
24,396,2400
25,396,2800
0,398,0
1,398,0
2,398,0
3,398,0
4,398,0
5,398,0
6,398,0
7,398,0
8,398,0
9,398,0
10,398,0
11,398,0
12,398,0
13,398,0
14,398,0
15,398,40
16,398,0
17,398,120
18,398,400
19,398,680
20,398,640
21,398,1080
22,398,1560
23,398,2360
24,398,2440
25,398,2720
0,400,0
1,400,0
2,400,0
3,400,0
4,400,0
5,400,0
6,400,0
7,400,0
8,400,0
9,400,0
10,400,0
11,400,0
12,400,0
13,400,0
14,400,0
15,400,40
16,400,0
17,400,120
18,400,280
19,400,760
20,400,560
21,400,1040
22,400,1560
23,400,2160
24,400,2600
25,400,2400
0,402,0
1,402,0
2,402,0
3,402,0
4,402,0
5,402,0
6,402,0
7,402,0
8,402,0
9,402,0
10,402,0
11,402,0
12,402,0
13,402,0
14,402,0
15,402,40
16,402,0
17,402,120
18,402,240
19,402,680
20,402,600
21,402,1040
22,402,1560
23,402,2000
24,402,2560
25,402,2440
0,404,0
1,404,0
2,404,0
3,404,0
4,404,0
5,404,0
6,404,0
7,404,0
8,404,0
9,404,0
10,404,0
11,404,0
12,404,0
13,404,0
14,404,0
15,404,40
16,404,0
17,404,120
18,404,240
19,404,600
20,404,600
21,404,1000
22,404,1480
23,404,1880
24,404,2600
25,404,2520
0,406,0
1,406,0
2,406,0
3,406,0
4,406,0
5,406,0
6,406,0
7,406,0
8,406,0
9,406,0
10,406,0
11,406,0
12,406,0
13,406,0
14,406,0
15,406,40
16,406,0
17,406,120
18,406,120
19,406,600
20,406,640
21,406,1000
22,406,1360
23,406,1840
24,406,2600
25,406,2560
0,408,0
1,408,0
2,408,0
3,408,0
4,408,0
5,408,0
6,408,0
7,408,0
8,408,0
9,408,0
10,408,0
11,408,0
12,408,0
13,408,0
14,408,0
15,408,40
16,408,0
17,408,120
18,408,120
19,408,560
20,408,680
21,408,840
22,408,1240
23,408,1680
24,408,2640
25,408,2440
0,410,0
1,410,0
2,410,0
3,410,0
4,410,0
5,410,0
6,410,0
7,410,0
8,410,0
9,410,0
10,410,0
11,410,0
12,410,0
13,410,0
14,410,0
15,410,0
16,410,40
17,410,120
18,410,120
19,410,520
20,410,600
21,410,880
22,410,1160
23,410,1640
24,410,2520
25,410,2440
0,412,0
1,412,0
2,412,0
3,412,0
4,412,0
5,412,0
6,412,0
7,412,0
8,412,0
9,412,0
10,412,0
11,412,0
12,412,0
13,412,0
14,412,0
15,412,0
16,412,40
17,412,80
18,412,160
19,412,480
20,412,600
21,412,840
22,412,1120
23,412,1480
24,412,2640
25,412,2280
0,414,0
1,414,0
2,414,0
3,414,0
4,414,0
5,414,0
6,414,0
7,414,0
8,414,0
9,414,0
10,414,0
11,414,0
12,414,0
13,414,0
14,414,0
15,414,0
16,414,40
17,414,40
18,414,120
19,414,480
20,414,600
21,414,760
22,414,1200
23,414,1360
24,414,2440
25,414,2440
0,416,0
1,416,0
2,416,0
3,416,0
4,416,0
5,416,0
6,416,0
7,416,0
8,416,0
9,416,0
10,416,0
11,416,0
12,416,0
13,416,0
14,416,0
15,416,0
16,416,40
17,416,0
18,416,160
19,416,400
20,416,640
21,416,680
22,416,1080
23,416,1520
24,416,2280
25,416,2440
0,418,0
1,418,0
2,418,0
3,418,0
4,418,0
5,418,0
6,418,0
7,418,0
8,418,0
9,418,0
10,418,0
11,418,0
12,418,0
13,418,0
14,418,0
15,418,0
16,418,40
17,418,0
18,418,160
19,418,360
20,418,680
21,418,640
22,418,1040
23,418,1440
24,418,2120
25,418,2600
0,420,0
1,420,0
2,420,0
3,420,0
4,420,0
5,420,0
6,420,0
7,420,0
8,420,0
9,420,0
10,420,0
11,420,0
12,420,0
13,420,0
14,420,0
15,420,0
16,420,40
17,420,0
18,420,160
19,420,360
20,420,640
21,420,560
22,420,960
23,420,1640
24,420,1920
25,420,2480
0,422,0
1,422,0
2,422,0
3,422,0
4,422,0
5,422,0
6,422,0
7,422,0
8,422,0
9,422,0
10,422,0
11,422,0
12,422,0
13,422,0
14,422,0
15,422,0
16,422,40
17,422,0
18,422,120
19,422,280
20,422,720
21,422,520
22,422,960
23,422,1480
24,422,1840
25,422,2520
0,424,0
1,424,0
2,424,0
3,424,0
4,424,0
5,424,0
6,424,0
7,424,0
8,424,0
9,424,0
10,424,0
11,424,0
12,424,0
13,424,0
14,424,0
15,424,0
16,424,40
17,424,0
18,424,120
19,424,240
20,424,640
21,424,560
22,424,960
23,424,1440
24,424,1680
25,424,2560
0,426,0
1,426,0
2,426,0
3,426,0
4,426,0
5,426,0
6,426,0
7,426,0
8,426,0
9,426,0
10,426,0
11,426,0
12,426,0
13,426,0
14,426,0
15,426,0
16,426,40
17,426,0
18,426,120
19,426,200
20,426,560
21,426,640
22,426,960
23,426,1160
24,426,1600
25,426,2600
0,428,0
1,428,0
2,428,0
3,428,0
4,428,0
5,428,0
6,428,0
7,428,0
8,428,0
9,428,0
10,428,0
11,428,0
12,428,0
13,428,0
14,428,0
15,428,0
16,428,40
17,428,0
18,428,120
19,428,120
20,428,600
21,428,640
22,428,880
23,428,1120
24,428,1560
25,428,2480
0,430,0
1,430,0
2,430,0
3,430,0
4,430,0
5,430,0
6,430,0
7,430,0
8,430,0
9,430,0
10,430,0
11,430,0
12,430,0
13,430,0
14,430,0
15,430,0
16,430,40
17,430,0
18,430,120
19,430,120
20,430,560
21,430,560
22,430,880
23,430,1120
24,430,1440
25,430,2520
0,432,0
1,432,0
2,432,0
3,432,0
4,432,0
5,432,0
6,432,0
7,432,0
8,432,0
9,432,0
10,432,0
11,432,0
12,432,0
13,432,0
14,432,0
15,432,0
16,432,40
17,432,0
18,432,120
19,432,120
20,432,520
21,432,560
22,432,760
23,432,1160
24,432,1320
25,432,2360
0,434,0
1,434,0
2,434,0
3,434,0
4,434,0
5,434,0
6,434,0
7,434,0
8,434,0
9,434,0
10,434,0
11,434,0
12,434,0
13,434,0
14,434,0
15,434,0
16,434,40
17,434,0
18,434,120
19,434,120
20,434,440
21,434,600
22,434,720
23,434,1160
24,434,1360
25,434,2200
0,436,0
1,436,0
2,436,0
3,436,0
4,436,0
5,436,0
6,436,0
7,436,0
8,436,0
9,436,0
10,436,0
11,436,0
12,436,0
13,436,0
14,436,0
15,436,0
16,436,0
17,436,40
18,436,80
19,436,80
20,436,480
21,436,560
22,436,680
23,436,1040
24,436,1440
25,436,2080
0,438,0
1,438,0
2,438,0
3,438,0
4,438,0
5,438,0
6,438,0
7,438,0
8,438,0
9,438,0
10,438,0
11,438,0
12,438,0
13,438,0
14,438,0
15,438,0
16,438,0
17,438,40
18,438,80
19,438,80
20,438,400
21,438,640
22,438,640
23,438,920
24,438,1560
25,438,1920
0,440,0
1,440,0
2,440,0
3,440,0
4,440,0
5,440,0
6,440,0
7,440,0
8,440,0
9,440,0
10,440,0
11,440,0
12,440,0
13,440,0
14,440,0
15,440,0
16,440,0
17,440,40
18,440,0
19,440,160
20,440,360
21,440,680
22,440,560
23,440,920
24,440,1520
25,440,1760
0,442,0
1,442,0
2,442,0
3,442,0
4,442,0
5,442,0
6,442,0
7,442,0
8,442,0
9,442,0
10,442,0
11,442,0
12,442,0
13,442,0
14,442,0
15,442,0
16,442,0
17,442,40
18,442,0
19,442,160
20,442,360
21,442,600
22,442,520
23,442,960
24,442,1400
25,442,1760
0,444,0
1,444,0
2,444,0
3,444,0
4,444,0
5,444,0
6,444,0
7,444,0
8,444,0
9,444,0
10,444,0
11,444,0
12,444,0
13,444,0
14,444,0
15,444,0
16,444,0
17,444,40
18,444,0
19,444,120
20,444,280
21,444,680
22,444,560
23,444,880
24,444,1320
25,444,1520
0,446,0
1,446,0
2,446,0
3,446,0
4,446,0
5,446,0
6,446,0
7,446,0
8,446,0
9,446,0
10,446,0
11,446,0
12,446,0
13,446,0
14,446,0
15,446,0
16,446,0
17,446,40
18,446,0
19,446,120
20,446,240
21,446,600
22,446,560
23,446,960
24,446,1040
25,446,1560
0,448,0
1,448,0
2,448,0
3,448,0
4,448,0
5,448,0
6,448,0
7,448,0
8,448,0
9,448,0
10,448,0
11,448,0
12,448,0
13,448,0
14,448,0
15,448,0
16,448,0
17,448,40
18,448,0
19,448,120
20,448,240
21,448,480
22,448,640
23,448,880
24,448,1120
25,448,1320
0,450,0
1,450,0
2,450,0
3,450,0
4,450,0
5,450,0
6,450,0
7,450,0
8,450,0
9,450,0
10,450,0
11,450,0
12,450,0
13,450,0
14,450,0
15,450,0
16,450,0
17,450,40
18,450,0
19,450,120
20,450,160
21,450,560
22,450,520
23,450,920
24,450,1040
25,450,1320
0,452,0
1,452,0
2,452,0
3,452,0
4,452,0
5,452,0
6,452,0
7,452,0
8,452,0
9,452,0
10,452,0
11,452,0
12,452,0
13,452,0
14,452,0
15,452,0
16,452,0
17,452,40
18,452,0
19,452,120
20,452,120
21,452,520
22,452,600
23,452,720
24,452,1160
25,452,1320
0,454,0
1,454,0
2,454,0
3,454,0
4,454,0
5,454,0
6,454,0
7,454,0
8,454,0
9,454,0
10,454,0
11,454,0
12,454,0
13,454,0
14,454,0
15,454,0
16,454,0
17,454,40
18,454,0
19,454,120
20,454,120
21,454,520
22,454,520
23,454,760
24,454,1120
25,454,1280
0,456,0
1,456,0
2,456,0
3,456,0
4,456,0
5,456,0
6,456,0
7,456,0
8,456,0
9,456,0
10,456,0
11,456,0
12,456,0
13,456,0
14,456,0
15,456,0
16,456,0
17,456,40
18,456,0
19,456,120
20,456,120
21,456,440
22,456,560
23,456,680
24,456,1000
25,456,1400
0,458,0
1,458,0
2,458,0
3,458,0
4,458,0
5,458,0
6,458,0
7,458,0
8,458,0
9,458,0
10,458,0
11,458,0
12,458,0
13,458,0
14,458,0
15,458,0
16,458,0
17,458,40
18,458,0
19,458,120
20,458,80
21,458,440
22,458,560
23,458,640
24,458,920
25,458,1520
0,460,0
1,460,0
2,460,0
3,460,0
4,460,0
5,460,0
6,460,0
7,460,0
8,460,0
9,460,0
10,460,0
11,460,0
12,460,0
13,460,0
14,460,0
15,460,0
16,460,0
17,460,40
18,460,0
19,460,120
20,460,40
21,460,400
22,460,640
23,460,560
24,460,920
25,460,1440
0,462,0
1,462,0
2,462,0
3,462,0
4,462,0
5,462,0
6,462,0
7,462,0
8,462,0
9,462,0
10,462,0
11,462,0
12,462,0
13,462,0
14,462,0
15,462,0
16,462,0
17,462,40
18,462,0
19,462,80
20,462,80
21,462,400
22,462,640
23,462,480
24,462,920
25,462,1360
0,464,0
1,464,0
2,464,0
3,464,0
4,464,0
5,464,0
6,464,0
7,464,0
8,464,0
9,464,0
10,464,0
11,464,0
12,464,0
13,464,0
14,464,0
15,464,0
16,464,0
17,464,0
18,464,40
19,464,40
20,464,120
21,464,360
22,464,600
23,464,520
24,464,880
25,464,1280
0,466,0
1,466,0
2,466,0
3,466,0
4,466,0
5,466,0
6,466,0
7,466,0
8,466,0
9,466,0
10,466,0
11,466,0
12,466,0
13,466,0
14,466,0
15,466,0
16,466,0
17,466,0
18,466,40
19,466,0
20,466,160
21,466,280
22,466,640
23,466,480
24,466,920
25,466,1080
0,468,0
1,468,0
2,468,0
3,468,0
4,468,0
5,468,0
6,468,0
7,468,0
8,468,0
9,468,0
10,468,0
11,468,0
12,468,0
13,468,0
14,468,0
15,468,0
16,468,0
17,468,0
18,468,40
19,468,0
20,468,120
21,468,280
22,468,520
23,468,600
24,468,880
25,468,1080
0,470,0
1,470,0
2,470,0
3,470,0
4,470,0
5,470,0
6,470,0
7,470,0
8,470,0
9,470,0
10,470,0
11,470,0
12,470,0
13,470,0
14,470,0
15,470,0
16,470,0
17,470,0
18,470,40
19,470,0
20,470,120
21,470,240
22,470,480
23,470,640
24,470,800
25,470,1040
0,472,0
1,472,0
2,472,0
3,472,0
4,472,0
5,472,0
6,472,0
7,472,0
8,472,0
9,472,0
10,472,0
11,472,0
12,472,0
13,472,0
14,472,0
15,472,0
16,472,0
17,472,0
18,472,40
19,472,0
20,472,120
21,472,200
22,472,520
23,472,520
24,472,840
25,472,1080
0,474,0
1,474,0
2,474,0
3,474,0
4,474,0
5,474,0
6,474,0
7,474,0
8,474,0
9,474,0
10,474,0
11,474,0
12,474,0
13,474,0
14,474,0
15,474,0
16,474,0
17,474,0
18,474,40
19,474,0
20,474,120
21,474,160
22,474,520
23,474,520
24,474,760
25,474,1000
0,476,0
1,476,0
2,476,0
3,476,0
4,476,0
5,476,0
6,476,0
7,476,0
8,476,0
9,476,0
10,476,0
11,476,0
12,476,0
13,476,0
14,476,0
15,476,0
16,476,0
17,476,0
18,476,40
19,476,0
20,476,120
21,476,120
22,476,520
23,476,520
24,476,720
25,476,920
0,478,0
1,478,0
2,478,0
3,478,0
4,478,0
5,478,0
6,478,0
7,478,0
8,478,0
9,478,0
10,478,0
11,478,0
12,478,0
13,478,0
14,478,0
15,478,0
16,478,0
17,478,0
18,478,40
19,478,0
20,478,120
21,478,120
22,478,480
23,478,480
24,478,640
25,478,960
0,480,0
1,480,0
2,480,0
3,480,0
4,480,0
5,480,0
6,480,0
7,480,0
8,480,0
9,480,0
10,480,0
11,480,0
12,480,0
13,480,0
14,480,0
15,480,0
16,480,0
17,480,0
18,480,40
19,480,0
20,480,120
21,480,120
22,480,400
23,480,560
24,480,640
25,480,880
0,482,0
1,482,0
2,482,0
3,482,0
4,482,0
5,482,0
6,482,0
7,482,0
8,482,0
9,482,0
10,482,0
11,482,0
12,482,0
13,482,0
14,482,0
15,482,0
16,482,0
17,482,0
18,482,40
19,482,0
20,482,120
21,482,80
22,482,440
23,482,560
24,482,560
25,482,880
0,484,0
1,484,0
2,484,0
3,484,0
4,484,0
5,484,0
6,484,0
7,484,0
8,484,0
9,484,0
10,484,0
11,484,0
12,484,0
13,484,0
14,484,0
15,484,0
16,484,0
17,484,0
18,484,40
19,484,0
20,484,120
21,484,40
22,484,400
23,484,640
24,484,480
25,484,840
0,486,0
1,486,0
2,486,0
3,486,0
4,486,0
5,486,0
6,486,0
7,486,0
8,486,0
9,486,0
10,486,0
11,486,0
12,486,0
13,486,0
14,486,0
15,486,0
16,486,0
17,486,0
18,486,40
19,486,0
20,486,80
21,486,80
22,486,400
23,486,560
24,486,520
25,486,880
0,488,0
1,488,0
2,488,0
3,488,0
4,488,0
5,488,0
6,488,0
7,488,0
8,488,0
9,488,0
10,488,0
11,488,0
12,488,0
13,488,0
14,488,0
15,488,0
16,488,0
17,488,0
18,488,40
19,488,0
20,488,80
21,488,80
22,488,360
23,488,560
24,488,480
25,488,920
0,490,0
1,490,0
2,490,0
3,490,0
4,490,0
5,490,0
6,490,0
7,490,0
8,490,0
9,490,0
10,490,0
11,490,0
12,490,0
13,490,0
14,490,0
15,490,0
16,490,0
17,490,0
18,490,40
19,490,0
20,490,40
21,490,120
22,490,280
23,490,520
24,490,560
25,490,800
0,492,0
1,492,0
2,492,0
3,492,0
4,492,0
5,492,0
6,492,0
7,492,0
8,492,0
9,492,0
10,492,0
11,492,0
12,492,0
13,492,0
14,492,0
15,492,0
16,492,0
17,492,0
18,492,0
19,492,40
20,492,0
21,492,120
22,492,280
23,492,440
24,492,520
25,492,880
0,494,0
1,494,0
2,494,0
3,494,0
4,494,0
5,494,0
6,494,0
7,494,0
8,494,0
9,494,0
10,494,0
11,494,0
12,494,0
13,494,0
14,494,0
15,494,0
16,494,0
17,494,0
18,494,0
19,494,40
20,494,0
21,494,120
22,494,240
23,494,480
24,494,520
25,494,760
0,496,0
1,496,0
2,496,0
3,496,0
4,496,0
5,496,0
6,496,0
7,496,0
8,496,0
9,496,0
10,496,0
11,496,0
12,496,0
13,496,0
14,496,0
15,496,0
16,496,0
17,496,0
18,496,0
19,496,40
20,496,0
21,496,120
22,496,200
23,496,520
24,496,480
25,496,760
0,498,0
1,498,0
2,498,0
3,498,0
4,498,0
5,498,0
6,498,0
7,498,0
8,498,0
9,498,0
10,498,0
11,498,0
12,498,0
13,498,0
14,498,0
15,498,0
16,498,0
17,498,0
18,498,0
19,498,40
20,498,0
21,498,120
22,498,160
23,498,520
24,498,480
25,498,680
0,500,0
1,500,0
2,500,0
3,500,0
4,500,0
5,500,0
6,500,0
7,500,0
8,500,0
9,500,0
10,500,0
11,500,0
12,500,0
13,500,0
14,500,0
15,500,0
16,500,0
17,500,0
18,500,0
19,500,40
20,500,0
21,500,120
22,500,120
23,500,480
24,500,520
25,500,600
